Annotation Cluster 1	Enrichment Score: 4.213320636378975
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042127~regulation of cell proliferation	15	41.66666666666667	1.2457044922526225E-6	BLK, CXCL9, IL26, IL23R, TNFRSF9, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, MZB1, DRD2, IDO1	36	1552	16650	4.470038659793815	0.0024149931260922797	4.969643176921851E-5	4.344595272195598E-5
GOTERM_BP_FAT	GO:0030335~positive regulation of cell migration	9	25.0	1.2552191529338696E-6	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL20, CXCL13, CXCL5	36	395	16650	10.537974683544302	0.002433416335490879	4.969643176921851E-5	4.344595272195598E-5
GOTERM_BP_FAT	GO:0048870~cell motility	14	38.88888888888889	1.4154594432074307E-6	CXCL9, CCL20, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, CNR2, OLR1, CCL1, DRD2	36	1330	16650	4.868421052631579	0.0027436380503310653	5.384296705534148E-5	4.707096501332947E-5
GOTERM_BP_FAT	GO:0051674~localization of cell	14	38.88888888888889	1.4154594432074307E-6	CXCL9, CCL20, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, CNR2, OLR1, CCL1, DRD2	36	1330	16650	4.868421052631579	0.0027436380503310653	5.384296705534148E-5	4.707096501332947E-5
GOTERM_BP_FAT	GO:0006935~chemotaxis	10	27.77777777777778	1.481138588531424E-6	CXCL10, CXCL11, CXCL9, IFNG, CCL7, CNR2, CCL20, CCL1, CXCL13, CXCL5	36	552	16650	8.378623188405797	0.0028707635843860935	5.503302820397874E-5	4.81113483680144E-5
GOTERM_BP_FAT	GO:0042330~taxis	10	27.77777777777778	1.50347963650045E-6	CXCL10, CXCL11, CXCL9, IFNG, CCL7, CNR2, CCL20, CCL1, CXCL13, CXCL5	36	553	16650	8.363471971066907	0.0029140021976632458	5.503302820397874E-5	4.81113483680144E-5
GOTERM_BP_FAT	GO:2000147~positive regulation of cell motility	9	25.0	1.628920819263352E-6	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL20, CXCL13, CXCL5	36	409	16650	10.17726161369193	0.003156744855612015	5.852048869205376E-5	5.116017980501195E-5
GOTERM_BP_FAT	GO:2000145~regulation of cell motility	11	30.555555555555557	1.7996860307759068E-6	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL20, IL24, CXCL13, DRD2, CXCL5	36	736	16650	6.912364130434783	0.0034870996258377085	6.347983454009562E-5	5.549577287628978E-5
GOTERM_BP_FAT	GO:0051272~positive regulation of cellular component movement	9	25.0	1.985651792425968E-6	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL20, CXCL13, CXCL5	36	420	16650	9.910714285714286	0.0038467362370020464	6.766669306083386E-5	5.91560368201929E-5
GOTERM_BP_FAT	GO:0002688~regulation of leukocyte chemotaxis	6	16.666666666666664	1.988145105395634E-6	CXCL10, CXCL11, CXCL9, CCL7, CXCL13, CXCL5	36	100	16650	27.75	0.0038515571390902448	6.766669306083386E-5	5.91560368201929E-5
GOTERM_BP_FAT	GO:0040017~positive regulation of locomotion	9	25.0	2.057195291393005E-6	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL20, CXCL13, CXCL5	36	422	16650	9.863744075829384	0.00398505866301202	6.880963560866258E-5	6.015522783107822E-5
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	11	30.555555555555557	2.6395908698916584E-6	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL20, IL24, CXCL13, DRD2, CXCL5	36	768	16650	6.624348958333334	0.0051103501430949105	8.679332690830199E-5	7.587705280230936E-5
GOTERM_BP_FAT	GO:0010033~response to organic substance	19	52.77777777777778	3.0399392361597004E-6	GBP5, CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, CNR2, IRF4, MZB1, CCL1, DRD2, IDO1	36	2822	16650	3.11392629340893	0.005883157081368218	9.668003472376751E-5	8.452027777912872E-5
GOTERM_BP_FAT	GO:0051270~regulation of cellular component movement	11	30.555555555555557	3.889476257377651E-6	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL20, IL24, CXCL13, DRD2, CXCL5	36	802	16650	6.343516209476309	0.00752106229054772	1.2170296676310713E-4	1.0639599568568542E-4
GOTERM_BP_FAT	GO:0050921~positive regulation of chemotaxis	6	16.666666666666664	5.086348625275923E-6	CXCL10, CXCL11, CXCL9, CCL7, CXCL13, CXCL5	36	121	16650	22.93388429752066	0.009824053383543752	1.518079435851583E-4	1.3271457336104563E-4
GOTERM_BP_FAT	GO:0007186~G-protein coupled receptor signaling pathway	13	36.11111111111111	5.4706289020849275E-6	CXCL9, CCL20, CARTPT, CXCL13, ADRA2C, CXCL5, CXCL10, CXCL11, CCL7, CNR2, CCL1, S1PR5, DRD2	36	1261	16650	4.768041237113402	0.01056234227955466	1.6080333439461757E-4	1.4057858512024298E-4
GOTERM_BP_FAT	GO:0040011~locomotion	14	38.88888888888889	6.769641303350172E-6	CXCL9, CCL20, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, CNR2, OLR1, CCL1, DRD2	36	1530	16650	4.23202614379085	0.013053966398892336	1.960164795298408E-4	1.713628604549536E-4
GOTERM_BP_FAT	GO:0071310~cellular response to organic substance	16	44.44444444444444	1.3792252797205352E-5	GBP5, CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, IRF4, MZB1, CCL1	36	2186	16650	3.385178408051235	0.026415781915212766	3.3446213033222976E-4	2.9239575930075344E-4
GOTERM_BP_FAT	GO:0097529~myeloid leukocyte migration	6	16.666666666666664	1.9204597548046984E-5	IL1A, CXCL10, IFNG, CCL7, CCL20, CCL1	36	159	16650	17.452830188679243	0.036590266716512776	4.3520941780654044E-4	3.804717384535529E-4
GOTERM_BP_FAT	GO:2000403~positive regulation of lymphocyte migration	4	11.11111111111111	2.1402587310417496E-5	CXCL10, CCL7, CCL20, CXCL13	36	26	16650	71.15384615384615	0.040691787757576314	4.7725309634724075E-4	4.1722744917779397E-4
GOTERM_BP_FAT	GO:0070887~cellular response to chemical stimulus	17	47.22222222222222	3.1147024181537013E-5	GBP5, CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, CNR2, IRF4, MZB1, CCL1	36	2648	16650	2.9692220543806647	0.058666051445637524	6.713914101353534E-4	5.86948366798742E-4
GOTERM_BP_FAT	GO:0006928~movement of cell or subcellular component	14	38.88888888888889	3.820031036341659E-5	CXCL9, CCL20, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, CNR2, OLR1, CCL1, DRD2	36	1795	16650	3.607242339832869	0.07146594243872084	8.143802429123975E-4	7.119530371027972E-4
GOTERM_BP_FAT	GO:0050920~regulation of chemotaxis	6	16.666666666666664	4.07731964453823E-5	CXCL10, CXCL11, CXCL9, CCL7, CXCL13, CXCL5	36	186	16650	14.919354838709676	0.0760916381590343	8.597826206961049E-4	7.51645012732265E-4
GOTERM_BP_FAT	GO:0072678~T cell migration	4	11.11111111111111	6.295512187548404E-5	CXCL10, CXCL11, CCL20, CXCL13	36	37	16650	50.0	0.11502841173984468	0.0012058627715362845	0.0010541975569719271
GOTERM_BP_FAT	GO:2000401~regulation of lymphocyte migration	4	11.11111111111111	7.970590561430742E-5	CXCL10, CCL7, CCL20, CXCL13	36	40	16650	46.25	0.14334099102622666	0.00144513511113791	0.0012633758497370595
GOTERM_BP_FAT	GO:0006874~cellular calcium ion homeostasis	7	19.444444444444446	1.5129068086865174E-4	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	393	16650	8.23791348600509	0.2544830640439383	0.0025085805203861914	0.0021930683312242167
GOTERM_BP_FAT	GO:0055074~calcium ion homeostasis	7	19.444444444444446	1.7817055181031176E-4	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	405	16650	7.993827160493827	0.2923883501919864	0.0028101696789593887	0.0024567256574820223
GOTERM_BP_FAT	GO:0072503~cellular divalent inorganic cation homeostasis	7	19.444444444444446	1.9810181757351793E-4	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	413	16650	7.838983050847458	0.3192456242168913	0.003074540208740998	0.0026878454608374913
GOTERM_BP_FAT	GO:0072507~divalent inorganic cation homeostasis	7	19.444444444444446	2.557216596410335E-4	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	433	16650	7.476905311778291	0.39129359227850014	0.003730075336117331	0.0032609318402345325
GOTERM_BP_FAT	GO:0043950~positive regulation of cAMP-mediated signaling	3	8.333333333333332	2.7960743382159645E-4	CXCL10, CXCL11, CXCL9	36	12	16650	115.62499999999999	0.418877625644839	0.003960139949953359	0.003462060492330359
GOTERM_BP_FAT	GO:0032845~negative regulation of homeostatic process	5	13.88888888888889	4.891084673726392E-4	CXCL10, CXCL11, CXCL9, CARTPT, DRD2	36	176	16650	13.139204545454545	0.6131010692044572	0.006411286666911623	0.005604918653135109
GOTERM_BP_FAT	GO:0006875~cellular metal ion homeostasis	7	19.444444444444446	5.002157568355355E-4	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	491	16650	6.59368635437882	0.6213570867633055	0.006426613034840655	0.005618317374788531
GOTERM_BP_FAT	GO:0055082~cellular chemical homeostasis	8	22.22222222222222	6.038524397292875E-4	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CARTPT, CXCL13, DRD2	36	713	16650	5.189340813464236	0.6903868329671694	0.007414390715663403	0.0064818590998789345
GOTERM_BP_FAT	GO:0010818~T cell chemotaxis	3	8.333333333333332	6.430661803834438E-4	CXCL10, CXCL11, CXCL13	36	18	16650	77.08333333333333	0.7130917965869168	0.007846216288955227	0.006859372590756734
GOTERM_BP_FAT	GO:2000406~positive regulation of T cell migration	3	8.333333333333332	7.964739062139701E-4	CXCL10, CCL20, CXCL13	36	20	16650	69.375	0.7870231566411348	0.009252451365599414	0.008088740987658044
GOTERM_BP_FAT	GO:1901623~regulation of lymphocyte chemotaxis	3	8.333333333333332	8.791524823873569E-4	CXCL10, CCL7, CXCL13	36	21	16650	66.07142857142857	0.8186244465759758	0.010032681269596897	0.008770838883111514
GOTERM_BP_FAT	GO:0055065~metal ion homeostasis	7	19.444444444444446	9.776516581917422E-4	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	558	16650	5.801971326164875	0.8502143609764412	0.011091486648491109	0.009696474925691197
GOTERM_BP_FAT	GO:0043949~regulation of cAMP-mediated signaling	3	8.333333333333332	0.0010563785268109538	CXCL10, CXCL11, CXCL9	36	23	16650	60.326086956521735	0.8714599177747371	0.011778013459846267	0.010296655065927458
GOTERM_BP_FAT	GO:0030003~cellular cation homeostasis	7	19.444444444444446	0.001121454835085924	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	573	16650	5.650087260034904	0.8867282305258475	0.012361490795833482	0.010806746592646178
GOTERM_BP_FAT	GO:0051209~release of sequestered calcium ion into cytosol	4	11.11111111111111	0.0012315324828807359	CXCL10, CXCL11, CXCL9, DRD2	36	101	16650	18.316831683168317	0.9085422067703995	0.013347335289321942	0.011668598273551553
GOTERM_BP_FAT	GO:0051283~negative regulation of sequestering of calcium ion	4	11.11111111111111	0.0012315324828807359	CXCL10, CXCL11, CXCL9, DRD2	36	101	16650	18.316831683168317	0.9085422067703995	0.013347335289321942	0.011668598273551553
GOTERM_BP_FAT	GO:2000404~regulation of T cell migration	3	8.333333333333332	0.001249322926538511	CXCL10, CCL20, CXCL13	36	25	16650	55.5	0.9116502426920987	0.013464924874915064	0.01177139824116286
GOTERM_BP_FAT	GO:0006873~cellular ion homeostasis	7	19.444444444444446	0.0012810775837838499	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	588	16650	5.505952380952381	0.9169378118802813	0.013730886809616955	0.012003909293355852
GOTERM_BP_FAT	GO:1902656~calcium ion import into cytosol	4	11.11111111111111	0.0013773855152286285	CXCL10, CXCL11, CXCL9, DRD2	36	105	16650	17.61904761904762	0.931117160872402	0.014366279029803974	0.012559386203375022
GOTERM_BP_FAT	GO:0097553~calcium ion transmembrane import into cytosol	4	11.11111111111111	0.0013773855152286285	CXCL10, CXCL11, CXCL9, DRD2	36	105	16650	17.61904761904762	0.931117160872402	0.014366279029803974	0.012559386203375022
GOTERM_BP_FAT	GO:0019725~cellular homeostasis	8	22.22222222222222	0.0015042656997892158	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CARTPT, CXCL13, DRD2	36	833	16650	4.441776710684273	0.9461728875748169	0.01560575111011272	0.013642965918943905
GOTERM_BP_FAT	GO:0051282~regulation of sequestering of calcium ion	4	11.11111111111111	0.0015744260648155558	CXCL10, CXCL11, CXCL9, DRD2	36	110	16650	16.818181818181817	0.9530357785150868	0.0161877394174364	0.014151755696892854
GOTERM_BP_FAT	GO:0051208~sequestering of calcium ion	4	11.11111111111111	0.0016579320503674671	CXCL10, CXCL11, CXCL9, DRD2	36	112	16650	16.517857142857142	0.9600735677834529	0.016752021758921282	0.014645066444912628
GOTERM_BP_FAT	GO:1903169~regulation of calcium ion transmembrane transport	4	11.11111111111111	0.001878709327395502	CXCL10, CXCL11, CXCL9, DRD2	36	117	16650	15.81196581196581	0.9740089889044569	0.018500995406838954	0.01617406608762828
GOTERM_CC_FAT	GO:0005576~extracellular region	20	55.55555555555556	0.0019650549528471882	CR2, CXCL9, IL26, CCL20, TNFRSF9, IL24, CARTPT, CXCL13, CXCL5, IL1A, IL4I1, IGLL5, CXCL10, CXCL11, IFNG, CCL7, MZB1, OLR1, CCL1, IL17D	34	4623	14527	1.848430481861791	0.2301883707867658	0.054819242439019256	0.05317054341829687
GOTERM_BP_FAT	GO:0055080~cation homeostasis	7	19.444444444444446	0.002020481991442626	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	643	16650	5.0349922239502325	0.9802721277544364	0.0197028145823194	0.017224728624543148
GOTERM_CC_FAT	GO:0044421~extracellular region part	18	50.0	0.0020608737759029794	CR2, CXCL9, IL26, CCL20, TNFRSF9, IL24, CARTPT, CXCL13, CXCL5, IL1A, IGLL5, CXCL10, CXCL11, IFNG, CCL7, OLR1, CCL1, IL17D	34	3878	14527	1.9831781087886418	0.23995606616200227	0.054819242439019256	0.05317054341829687
GOTERM_BP_FAT	GO:0051238~sequestering of metal ion	4	11.11111111111111	0.0021668615314164416	CXCL10, CXCL11, CXCL9, DRD2	36	123	16650	15.040650406504064	0.9851601864253051	0.020707937787920672	0.018103434272326527
GOTERM_BP_FAT	GO:0098771~inorganic ion homeostasis	7	19.444444444444446	0.0022695186275388753	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	658	16650	4.920212765957447	0.9878465475933569	0.021477395792319113	0.018776115084419183
GOTERM_BP_FAT	GO:0007204~positive regulation of cytosolic calcium ion concentration	5	13.88888888888889	0.002352478494451917	CXCL10, CXCL11, CXCL9, CXCL13, DRD2	36	269	16650	8.596654275092938	0.9896579802300673	0.022154409122508347	0.01936797828441967
GOTERM_BP_FAT	GO:0030814~regulation of cAMP metabolic process	4	11.11111111111111	0.0024811237057839556	CXCL10, CXCL11, CXCL9, DRD2	36	129	16650	14.341085271317828	0.9919480854782878	0.023253043426187798	0.020328433840626034
GOTERM_BP_FAT	GO:0060402~calcium ion transport into cytosol	4	11.11111111111111	0.0025918172260333367	CXCL10, CXCL11, CXCL9, DRD2	36	131	16650	14.122137404580151	0.9935084105591502	0.023943454373831774	0.02093200959691685
GOTERM_BP_FAT	GO:0060401~cytosolic calcium ion transport	4	11.11111111111111	0.002705527888146187	CXCL10, CXCL11, CXCL9, DRD2	36	133	16650	13.909774436090224	0.9947971379724375	0.024875469682481527	0.0217468023615921
GOTERM_BP_FAT	GO:0051281~positive regulation of release of sequestered calcium ion into cytosol	3	8.333333333333332	0.002877857654640648	CXCL10, CXCL11, CXCL9	36	38	16650	36.51315789473684	0.9962797890517257	0.026335112500013476	0.023022861237125183
GOTERM_BP_FAT	GO:0050801~ion homeostasis	7	19.444444444444446	0.0030698160550655046	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CXCL13, DRD2	36	699	16650	4.631616595135909	0.9974398194424395	0.027571496050125363	0.02410374087681063
GOTERM_BP_FAT	GO:0051480~regulation of cytosolic calcium ion concentration	5	13.88888888888889	0.0031622239299425987	CXCL10, CXCL11, CXCL9, CXCL13, DRD2	36	292	16650	7.919520547945206	0.9978613956289599	0.028270573382896964	0.02471489301927487
GOTERM_BP_FAT	GO:0046058~cAMP metabolic process	4	11.11111111111111	0.0033202927084672183	CXCL10, CXCL11, CXCL9, DRD2	36	143	16650	12.937062937062937	0.9984280069633832	0.02941263860468677	0.025713317048221013
GOTERM_BP_FAT	GO:0030799~regulation of cyclic nucleotide metabolic process	4	11.11111111111111	0.004088350488548564	CXCL10, CXCL11, CXCL9, DRD2	36	154	16650	12.012987012987013	0.9996479559245576	0.033835337030136185	0.029579758558304622
GOTERM_BP_FAT	GO:0070509~calcium ion import	4	11.11111111111111	0.004628971653766724	CXCL10, CXCL11, CXCL9, DRD2	36	161	16650	11.490683229813664	0.9998772908513989	0.03789116037260525	0.033125468037081704
GOTERM_BP_FAT	GO:0010524~positive regulation of calcium ion transport into cytosol	3	8.333333333333332	0.004744994306721994	CXCL10, CXCL11, CXCL9	36	49	16650	28.316326530612244	0.9999021381822052	0.038515826937829754	0.033671568292040856
GOTERM_MF_FAT	GO:0008201~heparin binding	4	11.11111111111111	0.0051285980268692835	CXCL10, CXCL11, CCL7, CXCL13	35	160	15478	11.055714285714286	0.6016328462071969	0.07692897040303925	0.07180037237616997
GOTERM_BP_FAT	GO:0048878~chemical homeostasis	8	22.22222222222222	0.005482449623387051	CXCL10, CXCL11, CXCL9, CCL7, CCL1, CARTPT, CXCL13, DRD2	36	1049	16650	3.527168732125834	0.9999767850094055	0.04306053550352582	0.03764467433710299
GOTERM_BP_FAT	GO:0090280~positive regulation of calcium ion import	3	8.333333333333332	0.005736060922819011	CXCL10, CXCL11, CXCL9	36	54	16650	25.694444444444443	0.9999858493310814	0.04451183276107552	0.03891343730040417
GOTERM_BP_FAT	GO:0042592~homeostatic process	10	27.77777777777778	0.005772268391280887	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL1, CARTPT, CXCL13, DRD2	36	1645	16650	2.811550151975684	0.99998681504424	0.04461434533499968	0.039003056540288385
GOTERM_BP_FAT	GO:0019933~cAMP-mediated signaling	3	8.333333333333332	0.005944699944406205	CXCL10, CXCL11, CXCL9	36	55	16650	25.227272727272727	0.9999905839612041	0.04540440115018912	0.0396937445106808
GOTERM_BP_FAT	GO:1904427~positive regulation of calcium ion transmembrane transport	3	8.333333333333332	0.0068135220110637695	CXCL10, CXCL11, CXCL9	36	59	16650	23.51694915254237	0.9999982750396622	0.051180294496806215	0.04474318529205327
GOTERM_BP_FAT	GO:0009187~cyclic nucleotide metabolic process	4	11.11111111111111	0.0073199544340532205	CXCL10, CXCL11, CXCL9, DRD2	36	190	16650	9.736842105263158	0.9999993590329551	0.05358759095118207	0.04684770837794061
GOTERM_BP_FAT	GO:0019935~cyclic-nucleotide-mediated signaling	3	8.333333333333332	0.00821796694963287	CXCL10, CXCL11, CXCL9	36	65	16650	21.346153846153847	0.9999998893593043	0.057142852624687344	0.04995581342859264
GOTERM_BP_FAT	GO:2000021~regulation of ion homeostasis	4	11.11111111111111	0.00830878580560371	CXCL10, CXCL11, CXCL9, DRD2	36	199	16650	9.296482412060302	0.9999999073767883	0.057363147554701774	0.050148401161223814
GOTERM_BP_FAT	GO:0051924~regulation of calcium ion transport	4	11.11111111111111	0.008890594019704963	CXCL10, CXCL11, CXCL9, DRD2	36	204	16650	9.068627450980392	0.9999999703502345	0.06073152252897052	0.053093124850069076
GOTERM_BP_FAT	GO:1900542~regulation of purine nucleotide metabolic process	4	11.11111111111111	0.009009763831071218	CXCL10, CXCL11, CXCL9, DRD2	36	205	16650	9.024390243902438	0.9999999765221679	0.061115181231741825	0.05342852957166708
GOTERM_BP_FAT	GO:0006140~regulation of nucleotide metabolic process	4	11.11111111111111	0.00987035868257603	CXCL10, CXCL11, CXCL9, DRD2	36	212	16650	8.726415094339622	0.9999999956519701	0.06513093824556972	0.05693921199200322
GOTERM_BP_FAT	GO:0032846~positive regulation of homeostatic process	4	11.11111111111111	0.00987035868257603	CXCL10, CXCL11, CXCL9, DRD2	36	212	16650	8.726415094339622	0.9999999956519701	0.06513093824556972	0.05693921199200322
GOTERM_BP_FAT	GO:1904062~regulation of cation transmembrane transport	4	11.11111111111111	0.00999709166431737	CXCL10, CXCL11, CXCL9, DRD2	36	213	16650	8.685446009389672	0.9999999966085212	0.06536116090853511	0.0571404788148843
GOTERM_BP_FAT	GO:0051279~regulation of release of sequestered calcium ion into cytosol	3	8.333333333333332	0.010274711676359356	CXCL10, CXCL11, CXCL9	36	73	16650	19.006849315068493	0.9999999980322558	0.06666535335162926	0.058280638806372805
GOTERM_MF_FAT	GO:0005539~glycosaminoglycan binding	4	11.11111111111111	0.010536239899620698	CXCL10, CXCL11, CCL7, CXCL13	35	208	15478	8.504395604395604	0.8498308408948778	0.11853269887073285	0.11063051894601733
GOTERM_BP_FAT	GO:0019932~second-messenger-mediated signaling	4	11.11111111111111	0.01273350745230871	CXCL10, CXCL11, CXCL9, CCL20	36	233	16650	7.939914163090128	0.9999999999842542	0.07994499824426826	0.06989006032076236
GOTERM_MF_FAT	GO:1901681~sulfur compound binding	4	11.11111111111111	0.014292547996179858	CXCL10, CXCL11, CCL7, CXCL13	35	233	15478	7.59190680564071	0.9239850289376117	0.14292547996179858	0.13339711463101203
GOTERM_BP_FAT	GO:0032844~regulation of homeostatic process	5	13.88888888888889	0.01432412457588762	CXCL10, CXCL11, CXCL9, CARTPT, DRD2	36	451	16650	5.12749445676275	0.9999999999993114	0.08815389528097843	0.07706649814254608
GOTERM_BP_FAT	GO:0030816~positive regulation of cAMP metabolic process	3	8.333333333333332	0.014360473861005443	CXCL10, CXCL11, CXCL9	36	87	16650	15.948275862068963	0.999999999999359	0.08815389528097843	0.07706649814254608
GOTERM_BP_FAT	GO:0010522~regulation of calcium ion transport into cytosol	3	8.333333333333332	0.014675223861378603	CXCL10, CXCL11, CXCL9	36	88	16650	15.767045454545453	0.9999999999996552	0.08924744291872881	0.07802250679905365
GOTERM_BP_FAT	GO:0070588~calcium ion transmembrane transport	4	11.11111111111111	0.01774959121320705	CXCL10, CXCL11, CXCL9, DRD2	36	264	16650	7.007575757575757	0.9999999999999992	0.1053033851792712	0.09205904188868244
GOTERM_BP_FAT	GO:1904064~positive regulation of cation transmembrane transport	3	8.333333333333332	0.018681193389653863	CXCL10, CXCL11, CXCL9	36	100	16650	13.875	0.9999999999999999	0.10982277326038938	0.09601001208743319
GOTERM_BP_FAT	GO:0090279~regulation of calcium ion import	3	8.333333333333332	0.019389045399709558	CXCL10, CXCL11, CXCL9	36	102	16650	13.602941176470587	1.0	0.11363972228228562	0.09934689123234867
GOTERM_BP_FAT	GO:0051928~positive regulation of calcium ion transport	3	8.333333333333332	0.02047181092000641	CXCL10, CXCL11, CXCL9	36	105	16650	13.214285714285714	1.0	0.11926520475919651	0.10426483879979241
GOTERM_BP_FAT	GO:0030801~positive regulation of cyclic nucleotide metabolic process	3	8.333333333333332	0.021207499313415534	CXCL10, CXCL11, CXCL9	36	107	16650	12.967289719626168	1.0	0.12244806151198255	0.10704737748676413
GOTERM_BP_FAT	GO:0051235~maintenance of location	4	11.11111111111111	0.022697112123582885	CXCL10, CXCL11, CXCL9, DRD2	36	290	16650	6.379310344827585	1.0	0.13027336544304968	0.11388846793371767
GOTERM_BP_FAT	GO:0034767~positive regulation of ion transmembrane transport	3	8.333333333333332	0.02425885180240749	CXCL10, CXCL11, CXCL9	36	115	16650	12.065217391304346	1.0	0.1368086409786934	0.11960178097931135
GOTERM_BP_FAT	GO:0034764~positive regulation of transmembrane transport	3	8.333333333333332	0.026658644980565326	CXCL10, CXCL11, CXCL9	36	121	16650	11.46694214876033	1.0	0.14650926703200207	0.12808232829189461
GOTERM_BP_FAT	GO:0060341~regulation of cellular localization	6	16.666666666666664	0.029071964104770216	CXCL10, CXCL11, CXCL9, IFNG, GZMB, DRD2	36	834	16650	3.3273381294964026	1.0	0.15665592566183661	0.13695280923838912
GOTERM_BP_FAT	GO:0010959~regulation of metal ion transport	4	11.11111111111111	0.029722273347661383	CXCL10, CXCL11, CXCL9, DRD2	36	322	16650	5.745341614906832	1.0	0.1592851113106715	0.13925131380561795
GOTERM_BP_FAT	GO:1900544~positive regulation of purine nucleotide metabolic process	3	8.333333333333332	0.030862555898714703	CXCL10, CXCL11, CXCL9	36	131	16650	10.591603053435113	1.0	0.16379266712012885	0.14319193991532916
GOTERM_BP_FAT	GO:0045981~positive regulation of nucleotide metabolic process	3	8.333333333333332	0.030862555898714703	CXCL10, CXCL11, CXCL9	36	131	16650	10.591603053435113	1.0	0.16379266712012885	0.14319193991532916
GOTERM_BP_FAT	GO:0006816~calcium ion transport	4	11.11111111111111	0.041902147725047446	CXCL10, CXCL11, CXCL9, DRD2	36	369	16650	5.0135501355013545	1.0	0.2089721506082058	0.18268905537707059
GOTERM_BP_FAT	GO:0034765~regulation of ion transmembrane transport	4	11.11111111111111	0.04865492620798182	CXCL10, CXCL11, CXCL9, DRD2	36	392	16650	4.719387755102041	1.0	0.23597639210871182	0.20629688712184294
GOTERM_BP_FAT	GO:0034762~regulation of transmembrane transport	4	11.11111111111111	0.05301421558689302	CXCL10, CXCL11, CXCL9, DRD2	36	406	16650	4.556650246305418	1.0	0.2526967524289249	0.22091427428837973
GOTERM_BP_FAT	GO:0045935~positive regulation of nucleobase-containing compound metabolic process	8	22.22222222222222	0.053962243055293145	IL1A, CXCL10, CXCL11, CXCL9, IFNG, IL26, IRF4, DRD2	36	1658	16650	2.231604342581423	1.0	0.2547122908206051	0.22267631197512697
GOTERM_BP_FAT	GO:0070838~divalent metal ion transport	4	11.11111111111111	0.056898012932256846	CXCL10, CXCL11, CXCL9, DRD2	36	418	16650	4.425837320574162	1.0	0.265341694924467	0.2319688219545856
GOTERM_BP_FAT	GO:0072511~divalent inorganic cation transport	4	11.11111111111111	0.05788995400408691	CXCL10, CXCL11, CXCL9, DRD2	36	421	16650	4.394299287410926	1.0	0.2686758630811689	0.23488364112663013
GOTERM_BP_FAT	GO:0022603~regulation of anatomical structure morphogenesis	6	16.666666666666664	0.06689560310752977	IL1A, CXCL10, CXCL9, IFNG, CCL7, CXCL13	36	1051	16650	2.6403425309229305	1.0	0.29765474777203615	0.26021775887699655
GOTERM_BP_FAT	GO:0051173~positive regulation of nitrogen compound metabolic process	8	22.22222222222222	0.07141701278908721	IL1A, CXCL10, CXCL11, CXCL9, IFNG, IL26, IRF4, DRD2	36	1767	16650	2.0939445387662703	1.0	0.3127517038619169	0.27341592255144903
GOTERM_BP_FAT	GO:0043270~positive regulation of ion transport	3	8.333333333333332	0.07359591718790987	CXCL10, CXCL11, CXCL9	36	213	16650	6.514084507042253	1.0	0.3194095734777296	0.2792364106279533
