Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0034220~ion transmembrane transport	10	10.86956522	0.013298962	"SCN10A, KCNB2, GABRA4, KCNE5, KCNK15, SLC4A1, ATP1A2, SLC26A4, DRD2, SLC8A2"	67	963	16650	2.580555168	1	0.282785629	0.276063077
GOTERM_MF_FAT	GO:0015291~secondary active transmembrane transporter activity	5	5.434782609	0.013563322	"SLC10A4, SLC6A15, SLC4A1, SLC26A4, SLC8A2"	62	234	15478	5.334298318	0.986998021	0.467712872	0.464780503
GOTERM_BP_FAT	GO:0042391~regulation of membrane potential	6	6.52173913	0.013995356	"SCN10A, RIMS4, KCNE5, KCNK15, ATP1A2, SLC26A4"	67	360	16650	4.141791045	1	0.294358837	0.287361159
GOTERM_BP_FAT	GO:0055085~transmembrane transport	12	13.04347826	0.014194969	"SLC10A4, SCN10A, KCNB2, SLC6A15, GABRA4, KCNE5, KCNK15, SLC4A1, ATP1A2, SLC26A4, DRD2, SLC8A2"	67	1322	16650	2.255740962	1	0.294921139	0.287910094
GOTERM_BP_FAT	GO:0006812~cation transport	10	10.86956522	0.014326918	"SLC10A4, SCN10A, KCNB2, SLC6A15, KCNE5, CNTN1, KCNK15, ATP1A2, DRD2, SLC8A2"	67	975	16650	2.548794489	1	0.294921139	0.287910094
GOTERM_MF_FAT	GO:0022804~active transmembrane transporter activity	6	6.52173913	0.014661846	"SLC10A4, SLC6A15, SLC4A1, ATP1A2, SLC26A4, SLC8A2"	62	367	15478	4.081392283	0.990877258	0.467712872	0.464780503
GOTERM_BP_FAT	GO:0010977~negative regulation of neuron projection development	4	4.347826087	0.014885405	"RTN4R, SEMA3E, NTN1, GFAP"	67	130	16650	7.646383467	1	0.29724028	0.290174103
GOTERM_BP_FAT	GO:0086065~cell communication involved in cardiac conduction	3	3.260869565	0.014915514	"SCN10A, KCNE5, ATP1A2"	67	47	16650	15.86217847	1	0.29724028	0.290174103
GOTERM_BP_FAT	GO:0060042~retina morphogenesis in camera-type eye	3	3.260869565	0.014915514	"ATP8A2, SOX8, PROM1"	67	47	16650	15.86217847	1	0.29724028	0.290174103
GOTERM_BP_FAT	GO:0007423~sensory organ development	7	7.608695652	0.01505403	"ATP8A2, LAMC3, CYTL1, SOX8, PROM1, NTN1, POU3F4"	67	507	16650	3.431069505	1	0.29724028	0.290174103
GOTERM_BP_FAT	GO:0050768~negative regulation of neurogenesis	5	5.434782609	0.016182157	"RTN4R, SEMA3E, SOX8, NTN1, GFAP"	67	245	16650	5.071580871	1	0.315222066	0.307728415
GOTERM_BP_FAT	GO:2000026~regulation of multicellular organismal development	14	15.2173913	0.016331489	"RTN4R, SNAP25, ATP8A2, SEMA3E, CARTPT, ADRA2C, NTN1, GFAP, SFRP1, VWC2, CNTN1, SOX8, PROM1, DRD2"	67	1721	16650	2.021559836	1	0.315222066	0.307728415
GOTERM_BP_FAT	GO:0007612~learning	4	4.347826087	0.016453451	"SNAP25, ATP1A2, DRD2, SLC8A2"	67	135	16650	7.36318408	1	0.315222066	0.307728415
GOTERM_BP_FAT	GO:0060041~retina development in camera-type eye	4	4.347826087	0.016777789	"ATP8A2, LAMC3, SOX8, PROM1"	67	136	16650	7.30904302	1	0.318284523	0.31071807
GOTERM_BP_FAT	GO:0090596~sensory organ morphogenesis	5	5.434782609	0.017298394	"ATP8A2, SOX8, PROM1, NTN1, POU3F4"	67	250	16650	4.970149254	1	0.324974693	0.317249196
GOTERM_CC_FAT	GO:0044297~cell body	7	7.608695652	0.017497242	"RTN4R, ENDOG, KCNB2, DNER, DRD2, GFAP, SLC8A2"	64	480	14527	3.310188802	0.978681158	0.254293256	0.242628427
GOTERM_BP_FAT	GO:0099643~signal release from synapse	4	4.347826087	0.017772325	"SNAP25, RIMS4, PCLO, GAD1"	67	139	16650	7.15129389	1	0.326537504	0.318774856
GOTERM_BP_FAT	GO:0007269~neurotransmitter secretion	4	4.347826087	0.017772325	"SNAP25, RIMS4, PCLO, GAD1"	67	139	16650	7.15129389	1	0.326537504	0.318774856
GOTERM_BP_FAT	GO:0003407~neural retina development	3	3.260869565	0.018065812	"ATP8A2, SOX8, PROM1"	67	52	16650	14.336969	1	0.326537504	0.318774856
GOTERM_BP_FAT	GO:0048167~regulation of synaptic plasticity	4	4.347826087	0.018111022	"SNAP25, DRD2, GFAP, SLC8A2"	67	140	16650	7.10021322	1	0.326537504	0.318774856
GOTERM_BP_FAT	GO:0046883~regulation of hormone secretion	5	5.434782609	0.018225349	"SNAP25, SFRP1, CARTPT, DRD2, ADRA2C"	67	254	16650	4.891879187	1	0.326537504	0.318774856
GOTERM_BP_FAT	GO:0051241~negative regulation of multicellular organismal process	10	10.86956522	0.018396053	"RTN4R, SFRP1, SEMA3E, SOX8, ATP1A2, CARTPT, DRD2, ADRA2C, NTN1, GFAP"	67	1017	16650	2.44353454	1	0.326572141	0.318808669
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	9	9.782608696	0.018579861	"BTC, SFRP1, HPSE2, IL31RA, ADRA1D, SOX8, DRD2, NTN1, GFAP"	67	849	16650	2.634354728	1	0.326836653	0.319066893
GOTERM_BP_FAT	GO:0055067~monovalent inorganic cation homeostasis	4	4.347826087	0.019148709	"SLC4A1, ATP1A2, SLC26A4, DRD2"	67	143	16650	6.951257698	1	0.333798618	0.325863353
GOTERM_BP_FAT	GO:0034765~regulation of ion transmembrane transport	6	6.52173913	0.019506843	"SCN10A, KCNB2, KCNE5, KCNK15, ATP1A2, DRD2"	67	392	16650	3.803685653	1	0.333798618	0.325863353
GOTERM_BP_FAT	GO:0048468~cell development	15	16.30434783	0.020484585	"RTN4R, SNAP25, ATP8A2, LAMC3, SEMA3E, ADRA2C, NTN1, GFAP, SFRP1, DNER, VWC2, CNTN1, SOX8, DRD2, LEFTY2"	67	1968	16650	1.894111758	1	0.343507906	0.335341826
GOTERM_MF_FAT	GO:0099516~ion antiporter activity	3	3.260869565	0.020528333	"SLC4A1, SLC26A4, SLC8A2"	62	56	15478	13.37384793	0.998634106	0.480302029	0.477290731
GOTERM_BP_FAT	GO:0051961~negative regulation of nervous system development	5	5.434782609	0.020676742	"RTN4R, SEMA3E, SOX8, NTN1, GFAP"	67	264	16650	4.706580733	1	0.343507906	0.335341826
GOTERM_BP_FAT	GO:0051937~catecholamine transport	3	3.260869565	0.020770245	"CARTPT, DRD2, ADRA2C"	67	56	16650	13.31289979	1	0.343507906	0.335341826
GOTERM_MF_FAT	GO:0038023~signaling receptor activity	12	13.04347826	0.0213657	"RTN4R, SFRP1, EPHA6, ADGRG7, GABRA4, DNER, IL31RA, ADRA1D, NR0B1, DRD2, ADRA2C, LGR6"	62	1417	15478	2.114143921	0.998959367	0.480302029	0.477290731
GOTERM_BP_FAT	GO:0048878~chemical homeostasis	10	10.86956522	0.022024832	"SCN10A, ENDOG, MTTP, ADRA1D, SLC4A1, ATP1A2, CARTPT, SLC26A4, DRD2, SLC8A2"	67	1049	16650	2.368993925	1	0.358171654	0.349656979
GOTERM_MF_FAT	GO:0015079~potassium ion transmembrane transporter activity	4	4.347826087	0.022071195	"KCNB2, KCNE5, KCNK15, ATP1A2"	62	152	15478	6.569609508	0.999172626	0.480302029	0.477290731
GOTERM_MF_FAT	GO:0005509~calcium ion binding	8	8.695652174	0.02214506	"SCUBE1, PCLO, PCDH11Y, PCDH20, DNER, PCDH11X, FAT3, CDH8"	62	717	15478	2.78544113	0.999192263	0.480302029	0.477290731
GOTERM_BP_FAT	GO:0043269~regulation of ion transport	7	7.608695652	0.022258285	"SCN10A, KCNB2, KCNE5, CNTN1, KCNK15, ATP1A2, DRD2"	67	554	16650	3.139985991	1	0.358171654	0.349656979
GOTERM_BP_FAT	GO:0034762~regulation of transmembrane transport	6	6.52173913	0.022312781	"SCN10A, KCNB2, KCNE5, KCNK15, ATP1A2, DRD2"	67	406	16650	3.672524079	1	0.358171654	0.349656979
GOTERM_BP_FAT	GO:0055082~cellular chemical homeostasis	8	8.695652174	0.022397297	"ENDOG, ADRA1D, SLC4A1, ATP1A2, CARTPT, SLC26A4, DRD2, SLC8A2"	67	713	16650	2.788302527	1	0.358171654	0.349656979
GOTERM_CC_FAT	GO:0043005~neuron projection	10	10.86956522	0.022762241	"RTN4R, SNAP25, KCNB2, DNER, IL31RA, ATP1A2, DRD2, ADRA2C, CDH8, SLC8A2"	64	966	14527	2.349734731	0.993392273	0.282775862	0.269804492
GOTERM_BP_FAT	GO:0031345~negative regulation of cell projection organization	4	4.347826087	0.022842193	"RTN4R, SEMA3E, NTN1, GFAP"	67	153	16650	6.496927129	1	0.360292608	0.351727512
GOTERM_BP_FAT	GO:0019229~regulation of vasoconstriction	3	3.260869565	0.022902321	"ADRA1D, ATP1A2, ADRA2C"	67	59	16650	12.63597268	1	0.360292608	0.351727512
GOTERM_CC_FAT	GO:0098794~postsynapse	6	6.52173913	0.023348466	"PRR7, PCLO, GABRA4, ATP1A2, DRD2, SLC8A2"	64	376	14527	3.62209109	0.994202499	0.282775862	0.269804492
GOTERM_MF_FAT	GO:0008227~G-protein coupled amine receptor activity	3	3.260869565	0.024090384	"ADRA1D, DRD2, ADRA2C"	62	61	15478	12.27763088	0.999571203	0.480302029	0.477290731
GOTERM_BP_FAT	GO:0071705~nitrogen compound transport	8	8.695652174	0.024271048	"SNAP25, SFRP1, PCLO, SLC6A15, ATP1A2, CARTPT, DRD2, ADRA2C"	67	725	16650	2.742151312	1	0.374281471	0.365383823
GOTERM_BP_FAT	GO:1904063~negative regulation of cation transmembrane transport	3	3.260869565	0.024371817	"KCNE5, ATP1A2, DRD2"	67	61	16650	12.22167849	1	0.374281471	0.365383823
GOTERM_BP_FAT	GO:0048708~astrocyte differentiation	3	3.260869565	0.025120744	"LAMC3, SOX8, GFAP"	67	62	16650	12.02455465	1	0.382745188	0.373646336
GOTERM_MF_FAT	GO:0005216~ion channel activity	6	6.52173913	0.026731617	"SCN10A, KCNB2, GABRA4, KCNE5, KCNK15, SLC26A4"	62	429	15478	3.491540717	0.999818878	0.484586675	0.481548514
GOTERM_BP_FAT	GO:0042592~homeostatic process	13	14.13043478	0.026863939	"ENDOG, MTTP, IL31RA, ADRA1D, SLC4A1, ATP1A2, CARTPT, SLC8A2, SCN10A, CYTL1, PROM1, SLC26A4, DRD2"	67	1645	16650	1.963888763	1	0.405068392	0.395438859
GOTERM_BP_FAT	GO:0050731~positive regulation of peptidyl-tyrosine phosphorylation	4	4.347826087	0.0273224	"DOK7, IL31RA, CNTN1, ADRA2C"	67	164	16650	6.061157627	1	0.405068392	0.395438859
GOTERM_BP_FAT	GO:0086001~cardiac muscle cell action potential	3	3.260869565	0.027423235	"SCN10A, KCNE5, ATP1A2"	67	65	16650	11.4695752	1	0.405068392	0.395438859
GOTERM_BP_FAT	GO:0050771~negative regulation of axonogenesis	3	3.260869565	0.027423235	"RTN4R, SEMA3E, NTN1"	67	65	16650	11.4695752	1	0.405068392	0.395438859
GOTERM_BP_FAT	GO:0008217~regulation of blood pressure	4	4.347826087	0.030400672	"ADRA1D, ATP1A2, CARTPT, DRD2"	67	171	16650	5.813040063	1	0.438888571	0.428455044
GOTERM_BP_FAT	GO:0030308~negative regulation of cell growth	4	4.347826087	0.030400672	"RTN4R, SFRP1, SEMA3E, NTN1"	67	171	16650	5.813040063	1	0.438888571	0.428455044
GOTERM_BP_FAT	GO:1903531~negative regulation of secretion by cell	4	4.347826087	0.030400672	"SFRP1, CARTPT, DRD2, ADRA2C"	67	171	16650	5.813040063	1	0.438888571	0.428455044
GOTERM_BP_FAT	GO:0015844~monoamine transport	3	3.260869565	0.030620133	"CARTPT, DRD2, ADRA2C"	67	69	16650	10.80467229	1	0.438888571	0.428455044
GOTERM_MF_FAT	GO:0022838~substrate-specific channel activity	6	6.52173913	0.030644613	"SCN10A, KCNB2, GABRA4, KCNE5, KCNK15, SLC26A4"	62	445	15478	3.366002175	0.999949696	0.484586675	0.481548514
GOTERM_MF_FAT	GO:0004888~transmembrane signaling receptor activity	11	11.95652174	0.030940965	"RTN4R, SFRP1, EPHA6, ADGRG7, GABRA4, DNER, IL31RA, ADRA1D, DRD2, ADRA2C, LGR6"	62	1309	15478	2.097858498	0.999954357	0.484586675	0.481548514
GOTERM_CC_FAT	GO:0097060~synaptic membrane	5	5.434782609	0.031682522	"SNAP25, PRR7, RIMS4, GABRA4, IL31RA"	64	276	14527	4.112035779	0.999104895	0.363515257	0.346840245
GOTERM_BP_FAT	GO:0098657~import into cell	3	3.260869565	0.032271508	"SNAP25, ATP1A2, DRD2"	67	71	16650	10.50031532	1	0.459157119	0.448241756
GOTERM_BP_FAT	GO:0051051~negative regulation of transport	6	6.52173913	0.032802164	"SFRP1, KCNE5, ATP1A2, CARTPT, DRD2, ADRA2C"	67	450	16650	3.313432836	1	0.46092183	0.449964515
GOTERM_BP_FAT	GO:0008306~associative learning	3	3.260869565	0.033110147	"SNAP25, ATP1A2, DRD2"	67	72	16650	10.35447761	1	0.46092183	0.449964515
GOTERM_BP_FAT	GO:0034766~negative regulation of ion transmembrane transport	3	3.260869565	0.033110147	"KCNE5, ATP1A2, DRD2"	67	72	16650	10.35447761	1	0.46092183	0.449964515
GOTERM_BP_FAT	GO:0048839~inner ear development	4	4.347826087	0.033654776	"ATP8A2, CYTL1, NTN1, POU3F4"	67	178	16650	5.584437364	1	0.465157085	0.454099087
GOTERM_BP_FAT	GO:0045666~positive regulation of neuron differentiation	5	5.434782609	0.034506433	"ATP8A2, CNTN1, VWC2, ADRA2C, NTN1"	67	310	16650	4.008184882	1	0.473545725	0.462288308
GOTERM_CC_FAT	GO:0043025~neuronal cell body	6	6.52173913	0.034968586	"RTN4R, ENDOG, KCNB2, DNER, DRD2, SLC8A2"	64	419	14527	3.250372912	0.999573385	0.376769888	0.359486865
GOTERM_BP_FAT	GO:0010001~glial cell differentiation	4	4.347826087	0.035102937	"LAMC3, DNER, SOX8, GFAP"	67	181	16650	5.491877628	1	0.478277823	0.466907911
GOTERM_BP_FAT	GO:0071804~cellular potassium ion transport	4	4.347826087	0.035592768	"KCNB2, KCNE5, KCNK15, ATP1A2"	67	182	16650	5.461702477	1	0.478277823	0.466907911
GOTERM_BP_FAT	GO:0071805~potassium ion transmembrane transport	4	4.347826087	0.035592768	"KCNB2, KCNE5, KCNK15, ATP1A2"	67	182	16650	5.461702477	1	0.478277823	0.466907911
GOTERM_BP_FAT	GO:0032940~secretion by cell	9	9.782608696	0.036445022	"SNAP25, SFRP1, RIMS4, PCLO, GAD1, CARTPT, DRD2, ADRA2C, LEFTY2"	67	966	16650	2.315286919	1	0.486352541	0.474790672
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	10	10.86956522	0.036964344	"SCUBE1, KCNB2, GAD1, MTTP, SLC4A1, SOX8, NR0B1, DRD2, ADRA2C, MAPK4"	62	1160	15478	2.152113459	0.999993715	0.484586675	0.481548514
GOTERM_BP_FAT	GO:0009306~protein secretion	6	6.52173913	0.038148994	"SNAP25, SFRP1, PCLO, CARTPT, DRD2, ADRA2C"	67	469	16650	3.179199949	1	0.497740387	0.485907799
GOTERM_BP_FAT	GO:0034763~negative regulation of transmembrane transport	3	3.260869565	0.038318348	"KCNE5, ATP1A2, DRD2"	67	78	16650	9.557979334	1	0.497740387	0.485907799
GOTERM_BP_FAT	GO:0014033~neural crest cell differentiation	3	3.260869565	0.038318348	"SFRP1, SEMA3E, SOX8"	67	78	16650	9.557979334	1	0.497740387	0.485907799
GOTERM_BP_FAT	GO:1903530~regulation of secretion by cell	7	7.608695652	0.038327296	"SNAP25, SFRP1, RIMS4, PCLO, CARTPT, DRD2, ADRA2C"	67	630	16650	2.76119403	1	0.497740387	0.485907799
GOTERM_MF_FAT	GO:0005244~voltage-gated ion channel activity	4	4.347826087	0.038483667	"SCN10A, KCNB2, KCNE5, KCNK15"	62	189	15478	5.283495477	0.999996196	0.484586675	0.481548514
GOTERM_MF_FAT	GO:0022832~voltage-gated channel activity	4	4.347826087	0.038483667	"SCN10A, KCNB2, KCNE5, KCNK15"	62	189	15478	5.283495477	0.999996196	0.484586675	0.481548514
GOTERM_CC_FAT	GO:0031253~cell projection membrane	5	5.434782609	0.038583906	"MTTP, CYS1, SLC26A4, DRD2, PROM1"	64	294	14527	3.860278486	0.999811773	0.376769888	0.359486865
GOTERM_CC_FAT	GO:0034703~cation channel complex	4	4.347826087	0.039183508	"SNAP25, SCN10A, KCNB2, KCNE5"	64	173	14527	5.248193642	0.999835707	0.376769888	0.359486865
GOTERM_MF_FAT	GO:0099600~transmembrane receptor activity	11	11.95652174	0.039290653	"RTN4R, SFRP1, EPHA6, ADGRG7, GABRA4, DNER, IL31RA, ADRA1D, DRD2, ADRA2C, LGR6"	62	1363	15478	2.014744515	0.999997088	0.484586675	0.481548514
GOTERM_BP_FAT	GO:0098662~inorganic cation transmembrane transport	7	7.608695652	0.039591127	"SCN10A, KCNB2, KCNE5, KCNK15, ATP1A2, DRD2, SLC8A2"	67	635	16650	2.739452345	1	0.50734325	0.495282377
GOTERM_CC_FAT	GO:0043209~myelin sheath	4	4.347826087	0.039750951	"SNAP25, CNTN1, ATP1A2, GFAP"	64	174	14527	5.218031609	0.99985556	0.376769888	0.359486865
GOTERM_MF_FAT	GO:0015267~channel activity	6	6.52173913	0.039816033	"SCN10A, KCNB2, GABRA4, KCNE5, KCNK15, SLC26A4"	62	478	15478	3.133621271	0.999997553	0.484586675	0.481548514
GOTERM_MF_FAT	GO:0022803~passive transmembrane transporter activity	6	6.52173913	0.040117558	"SCN10A, KCNB2, GABRA4, KCNE5, KCNK15, SLC26A4"	62	479	15478	3.127079265	0.999997785	0.484586675	0.481548514
GOTERM_MF_FAT	GO:0004871~signal transducer activity	13	14.13043478	0.040317021	"RTN4R, EPHA6, GABRA4, IL31RA, ADRA1D, NR0B1, ADRA2C, SFRP1, ADGRG7, DNER, DRD2, LGR6, MAPK4"	62	1763	15478	1.840832159	0.999997927	0.484586675	0.481548514
GOTERM_BP_FAT	GO:0051048~negative regulation of secretion	4	4.347826087	0.041213989	"SFRP1, CARTPT, DRD2, ADRA2C"	67	193	16650	5.150413734	1	0.524664928	0.512192273
GOTERM_MF_FAT	GO:0015297~antiporter activity	3	3.260869565	0.041485666	"SLC4A1, SLC26A4, SLC8A2"	62	82	15478	9.133359559	0.999998593	0.484586675	0.481548514
GOTERM_BP_FAT	GO:0001763~morphogenesis of a branching structure	4	4.347826087	0.04228162	"SFRP1, SEMA3E, SOX8, DRD2"	67	195	16650	5.097588978	1	0.531265805	0.518636231
GOTERM_BP_FAT	GO:0015850~organic hydroxy compound transport	4	4.347826087	0.04228162	"SLC10A4, CARTPT, DRD2, ADRA2C"	67	195	16650	5.097588978	1	0.531265805	0.518636231
GOTERM_MF_FAT	GO:0022836~gated channel activity	5	5.434782609	0.042534254	"SCN10A, KCNB2, GABRA4, KCNE5, KCNK15"	62	334	15478	3.737203013	0.999999006	0.484586675	0.481548514
GOTERM_BP_FAT	GO:0090066~regulation of anatomical structure size	6	6.52173913	0.042729474	"RTN4R, ADRA1D, SEMA3E, ATP1A2, ADRA2C, NTN1"	67	484	16650	3.080671025	1	0.5318895	0.519245099
GOTERM_BP_FAT	GO:0002028~regulation of sodium ion transport	3	3.260869565	0.042881014	"CNTN1, ATP1A2, DRD2"	67	83	16650	8.982197447	1	0.5318895	0.519245099
GOTERM_BP_FAT	GO:0006939~smooth muscle contraction	3	3.260869565	0.043816915	"ADRA1D, DRD2, ADRA2C"	67	84	16650	8.875266525	1	0.540036496	0.527198419
GOTERM_BP_FAT	GO:0009612~response to mechanical stimulus	4	4.347826087	0.045567783	"ATP8A2, ENDOG, ATP1A2, DRD2"	67	201	16650	4.945422143	1	0.556300244	0.543075535
GOTERM_BP_FAT	GO:0016079~synaptic vesicle exocytosis	3	3.260869565	0.045711493	"SNAP25, RIMS4, PCLO"	67	86	16650	8.668864977	1	0.556300244	0.543075535
GOTERM_BP_FAT	GO:0019725~cellular homeostasis	8	8.695652174	0.046198521	"ENDOG, ADRA1D, SLC4A1, ATP1A2, CARTPT, SLC26A4, DRD2, SLC8A2"	67	833	16650	2.386626292	1	0.558713365	0.54543129
GOTERM_BP_FAT	GO:0043583~ear development	4	4.347826087	0.047257381	"ATP8A2, CYTL1, NTN1, POU3F4"	67	204	16650	4.872695347	1	0.564463161	0.551044399
GOTERM_BP_FAT	GO:0060560~developmental growth involved in morphogenesis	4	4.347826087	0.047827426	"RTN4R, SFRP1, SEMA3E, NTN1"	67	205	16650	4.848926101	1	0.567767296	0.554269986
GOTERM_CC_FAT	GO:0060170~ciliary membrane	3	3.260869565	0.049254943	"CYS1, DRD2, PROM1"	64	82	14527	8.304306402	0.999983482	0.447399066	0.426876173
GOTERM_BP_FAT	GO:0030516~regulation of axon extension	3	3.260869565	0.049589727	"RTN4R, SEMA3E, NTN1"	67	90	16650	8.28358209	1	0.585098307	0.571188993
GOTERM_MF_FAT	GO:0015108~chloride transmembrane transporter activity	3	3.260869565	0.050023057	"GABRA4, SLC4A1, SLC26A4"	62	91	15478	8.230060262	0.999999918	0.550253624	0.546803758
GOTERM_BP_FAT	GO:0002027~regulation of heart rate	3	3.260869565	0.051572239	"SCN10A, KCNE5, DRD2"	67	92	16650	8.103504218	1	0.601158333	0.586867231
GOTERM_BP_FAT	GO:0006813~potassium ion transport	4	4.347826087	0.051912829	"KCNB2, KCNE5, KCNK15, ATP1A2"	67	212	16650	4.688820051	1	0.601504937	0.587205595
GOTERM_BP_FAT	GO:0007189~adenylate cyclase-activating G-protein coupled receptor signaling pathway	3	3.260869565	0.052574097	"ADRA1D, DRD2, ADRA2C"	67	93	16650	8.016369764	1	0.601957861	0.587647752
GOTERM_BP_FAT	GO:1902476~chloride transmembrane transport	3	3.260869565	0.052574097	"GABRA4, SLC4A1, SLC26A4"	67	93	16650	8.016369764	1	0.601957861	0.587647752
GOTERM_BP_FAT	GO:0051046~regulation of secretion	7	7.608695652	0.053090965	"SNAP25, SFRP1, RIMS4, PCLO, CARTPT, DRD2, ADRA2C"	67	683	16650	2.546928607	1	0.604300099	0.589934309
GOTERM_BP_FAT	GO:0042472~inner ear morphogenesis	3	3.260869565	0.05358293	"ATP8A2, NTN1, POU3F4"	67	94	16650	7.931089235	1	0.60633316	0.591919039
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	11	11.95652174	0.054337612	"ATP8A2, CNTN1, VWC2, ADRA1D, SOX8, CARTPT, DRD2, ADRA2C, PROM1, NTN1, GFAP"	67	1431	16650	1.910260021	1	0.607764625	0.593316474
GOTERM_BP_FAT	GO:0007611~learning or memory	4	4.347826087	0.05678313	"SNAP25, ATP1A2, DRD2, SLC8A2"	67	220	16650	4.518317503	1	0.631467571	0.616455938
GOTERM_BP_FAT	GO:0060429~epithelium development	9	9.782608696	0.057408646	"SFRP1, SCUBE1, GSTA1, IL31RA, SEMA3E, SOX8, NR0B1, PROM1, NTN1"	67	1060	16650	2.109969023	1	0.634775602	0.619685329
GOTERM_CC_FAT	GO:0008076~voltage-gated potassium channel complex	3	3.260869565	0.058115968	"SNAP25, KCNB2, KCNE5"	64	90	14527	7.566145833	0.999997855	0.489851806	0.46738154
GOTERM_BP_FAT	GO:0050801~ion homeostasis	7	7.608695652	0.058150826	"SCN10A, ADRA1D, SLC4A1, ATP1A2, SLC26A4, DRD2, SLC8A2"	67	699	16650	2.488629812	1	0.635716661	0.620604017
GOTERM_CC_FAT	GO:0034705~potassium channel complex	3	3.260869565	0.059260134	"SNAP25, KCNB2, KCNE5"	64	91	14527	7.483001374	0.999998354	0.489851806	0.46738154
GOTERM_BP_FAT	GO:0098655~cation transmembrane transport	7	7.608695652	0.059460071	"SCN10A, KCNB2, KCNE5, KCNK15, ATP1A2, DRD2, SLC8A2"	67	703	16650	2.474469756	1	0.646377743	0.631011657
GOTERM_BP_FAT	GO:0006821~chloride transport	3	3.260869565	0.060834309	"GABRA4, SLC4A1, SLC26A4"	67	101	16650	7.381409783	1	0.657622281	0.641988883
GOTERM_BP_FAT	GO:0099003~vesicle mediated transport in synapse	3	3.260869565	0.061896489	"SNAP25, RIMS4, PCLO"	67	102	16650	7.30904302	1	0.661711086	0.645980487
GOTERM_MF_FAT	GO:0060089~molecular transducer activity	12	13.04347826	0.06201015	"RTN4R, SFRP1, EPHA6, ADGRG7, GABRA4, DNER, IL31RA, ADRA1D, NR0B1, DRD2, ADRA2C, LGR6"	62	1680	15478	1.783179724	0.999999999	0.602130233	0.598355122
GOTERM_MF_FAT	GO:0004872~receptor activity	12	13.04347826	0.06201015	"RTN4R, SFRP1, EPHA6, ADGRG7, GABRA4, DNER, IL31RA, ADRA1D, NR0B1, DRD2, ADRA2C, LGR6"	62	1680	15478	1.783179724	0.999999999	0.602130233	0.598355122
GOTERM_BP_FAT	GO:0007631~feeding behavior	3	3.260869565	0.062965037	"ATP8A2, CARTPT, DRD2"	67	103	16650	7.238081437	1	0.669435972	0.653521732
GOTERM_BP_FAT	GO:0050808~synapse organization	4	4.347826087	0.063822728	"PCLO, DNER, SEMA3E, DRD2"	67	231	16650	4.303159527	1	0.67346295	0.657452978
GOTERM_CC_FAT	GO:0005604~basement membrane	3	3.260869565	0.063914179	"LAMC3, VWC2, NTN1"	64	95	14527	7.167927632	0.999999442	0.489851806	0.46738154
GOTERM_BP_FAT	GO:0061387~regulation of extent of cell growth	3	3.260869565	0.064039888	"RTN4R, SEMA3E, NTN1"	67	104	16650	7.168484501	1	0.67346295	0.657452978
GOTERM_MF_FAT	GO:0008144~drug binding	3	3.260869565	0.064424608	"SFRP1, ATP1A2, DRD2"	62	105	15478	7.132718894	0.999999999	0.604454408	0.600664725
GOTERM_BP_FAT	GO:0051094~positive regulation of developmental process	9	9.782608696	0.065181415	"ATP8A2, CNTN1, VWC2, SOX8, DRD2, ADRA2C, PROM1, NTN1, GFAP"	67	1089	16650	2.053780683	1	0.681762364	0.665555093
GOTERM_BP_FAT	GO:0048675~axon extension	3	3.260869565	0.066208237	"RTN4R, SEMA3E, NTN1"	67	106	16650	7.033230076	1	0.688779238	0.672405158
GOTERM_CC_FAT	GO:0036477~somatodendritic compartment	7	7.608695652	0.066466917	"RTN4R, ENDOG, KCNB2, DNER, ATP1A2, DRD2, SLC8A2"	64	662	14527	2.400136896	0.999999692	0.489851806	0.46738154
GOTERM_CC_FAT	GO:0072372~primary cilium	4	4.347826087	0.067264402	"ATP8A2, CYS1, DRD2, PROM1"	64	216	14527	4.203414352	0.999999745	0.489851806	0.46738154
GOTERM_BP_FAT	GO:0048593~camera-type eye morphogenesis	3	3.260869565	0.067301607	"ATP8A2, SOX8, PROM1"	67	107	16650	6.967498954	1	0.693783649	0.677290601
GOTERM_BP_FAT	GO:0046903~secretion	9	9.782608696	0.067722706	"SNAP25, SFRP1, RIMS4, PCLO, GAD1, CARTPT, DRD2, ADRA2C, LEFTY2"	67	1098	16650	2.036946415	1	0.693783649	0.677290601
GOTERM_BP_FAT	GO:0050803~regulation of synapse structure or activity	4	4.347826087	0.067826016	"SNAP25, DRD2, GFAP, SLC8A2"	67	237	16650	4.19421878	1	0.693783649	0.677290601
GOTERM_CC_FAT	GO:0033267~axon part	4	4.347826087	0.068747008	"RTN4R, DRD2, ADRA2C, CDH8"	64	218	14527	4.164850917	0.999999819	0.489851806	0.46738154
GOTERM_BP_FAT	GO:0007155~cell adhesion	12	13.04347826	0.069380163	"SFRP1, CNTN5, PCDH11Y, LAMC3, PCDH20, PCDH11X, CNTN1, VWC2, FAT3, SEMA3E, NTN1, CDH8"	67	1699	16650	1.755202797	1	0.693783649	0.677290601
